ID,Income
6552,87500
9190,62900
6635,124080
8219,218000
360,60100
142,29800
2981,8760
3073,18987
3077,3500
3018,107204
3276,36700
2911,49806
3189,51000
3169,65000
3079,2000
2901,5000
3219,13650
3031,3190
3424,32800
3013,91680
512,61311
562,130500
2414,173000
2591,15000
4066,26430
3957,122200
4347,310000
4415,57000
901,43800
5114,47200
7259,102000
4780,114200
7662,99464
5106,106242
6997,90000
4767,39642
5980,112280
9240,65950
9026,83000
6587,155000
5232,85350
6740,46050
8494,57600
4614,96250
8070,97000
5782,107000
1874,40522
1922,72500
1992,49010
2571,57600
2157,100000
1784,205000
148,67618
3530,91290
3507,293000
3831,96000
3792,100100
34,48650
4126,73692
4500,53050
4311,85500
1948,47200
1816,99935
2486,46220
1730,138750
1592,139972
1866,164050
1749,190000
1583,201100
2811,332012
77,12000
708,56200
368,149436
193,48829
350,85010
324,107050
931,58658
8735,80700
9306,133000
8634,256400
7872,122000
2950,25212
2955,10948
3012,59500
2967,44324
3325,78000
785,46611
2176,94000
2001,45000
1877,80900
2429,101082
2430,80683
1248,32984
1774,39200
1868,74500
2013,75000
1603,28000
1620,75200
2192,100000
1658,93136
2413,156750
2146,115100
5,33000
352,31196
6,23000
382,96100
219,140434
1065,143020
4673,25704
4805,13400
4695,9000
9133,32500
4732,13620
4927,152000
4726,37000
5017,12000
7154,32600
7279,11000
7740,53950
5571,58750
7106,59000
2686,78000
1839,58800
2247,68080
172,76610
317,23800
7455,122050
441,88331
720,62020
24,117000
3867,55000
3646,75118
3596,28250
4848,268992
7704,31000
5691,575140
8761,258000
281,200100
566,191067
765,90000
2021,183200
2886,125800
616,50582
6445,287505
4676,101150
5457,70200
6321,137000
4829,137000
6689,25000
5329,99016
7354,200100
5235,119700
5318,114200
4743,146258
105,108000
791,105504
4296,79108
4453,78200
4014,82372
4238,75000
3009,66060
3052,185538
3000,178617
3343,78500
1425,31334
2767,118300
9602,0
3177,69832
2960,180428
3111,305000
3420,43600
9175,24096
8698,74000
6636,13000
8870,200100
8666,186000
5460,328400
6320,110500
5102,64100
6615,73000
5151,80100
5277,188534
8344,44393
5249,140100
5267,160512
7591,17065
6886,205006
7615,34600
6301,125606
5933,58100
6762,105000
2711,235810
4255,15624
4230,102000
4436,535200
4171,91800
4073,279800
4158,188100
8900,16008
6973,55080
8659,78266
9376,38550
8762,12310
6544,73000
7829,12225
8009,28000
7783,31000
2466,42734
4451,69496
3895,239500
3915,129600
4216,167000
323,61250
6674,177380
6767,29000
8272,38020
6240,71000
7258,25500
245,42000
481,10000
183,52000
4896,13200
4976,39300
4861,75000
5614,46170
8253,80000
4921,60000
5656,10940
6198,74000
8123,25200
8373,34580
6972,27072
4980,61572
6668,227700
6349,84540
5853,41480
5869,29020
6035,35000
6070,20500
5053,33000
5581,29000
6799,78570
7857,35400
6085,49051
7347,41000
7966,18000
6456,42080
5007,58000
7083,57005
8318,33980
8856,20600
4849,56012
6115,35868
6404,9000
6946,60004
378,17100
1049,0
1218,126398
6888,61672
7653,65000
6015,314340
8567,127505
5931,137000
5021,123000
8141,71900
6053,48708
7177,116000
5826,75500
7033,94200
6912,180000
5398,75190
8468,132400
6309,169000
6991,50900
1280,24536
5045,18072
7924,32000
8147,14392
5507,9560
7174,138640
1008,37610
354,102450
1078,107654
8771,43970
8811,94050
8126,106000
6427,159450
8059,25050
8770,60150
5875,200100
7101,43100
8105,127500
7668,45000
8152,200304
9054,185200
4327,84850
4320,117400
4329,85500
4375,105100
4098,374000
4502,134000
3977,174586
4043,86500
4030,326000
4385,165237
4147,183502
3928,26140
4304,35000
540,16800
1006,39190
5698,19600
5082,63293
7981,38020
9161,27600
8014,12600
5934,72200
5621,70820
8016,80000
9417,31764
8372,52000
4972,80200
7755,207000
5670,217700
7955,50900
5349,93010
5754,263000
6933,36980
4636,60425
7943,77638
8875,60100
9601,310300
9278,67300
3935,152152
3974,138000
4376,138050
4020,134200
3897,62209
4228,48841
4007,140800
3939,502400
234,36840
55,71030
628,67300
1098,81150
581,1152
6252,168463
5039,727290
7307,45610
7462,10770
5052,192820
6726,232000
2500,274431
1983,10101
2297,10000
2304,125000
1991,120374
2334,2160
72,148695
660,135000
321,72000
156,12700
758,196100
3932,21180
4199,108000
3920,102429
4052,51100
4504,45000
326,120000
319,261150
930,243600
1152,410000
1287,24100
1157,194002
5365,38000
6994,44533
9156,45000
8402,50100
9418,98500
5645,199275
6645,98000
8967,116120
4989,80860
6302,183300
3829,109000
3560,54600
3594,116283
3549,26000
402,31850
750,48590
564,24550
761,100554
7910,21100
9327,363000
4514,175000
5562,25000
8742,190000
8325,165100
4750,60600
8903,114798
7822,288000
8931,85600
4599,102100
637,91508
1294,53902
242,20000
5564,29877
4818,5544
7672,960
8723,100000
4631,0
9581,107140
6286,48000
7957,30222
8844,0
6210,17000
5954,12000
9246,27756
8745,32058
5286,53000
3159,40000
3057,110725
3261,195026
3415,60978
3249,73250
9209,75000
7904,124066
6519,48208
8687,59000
8394,42080
4686,70000
9379,31000
7476,18000
7483,129008
8871,48000
1881,87500
1432,58082
1645,102100
3605,48000
3525,78890
6597,119595
6548,213376
6550,100020
5841,161500
8857,40450
5164,21600
8794,110000
5649,15088
8944,0
8939,92000
9008,37000
8731,97400
4592,43980
4539,1700
4838,14466
4843,19600
5941,12000
8848,122000
7626,75000
8480,57006
4768,92900
7670,23282
6637,69500
8621,15500
8614,31600
7506,169158
8030,12518
8417,90000
5433,65500
7862,50000
6345,137100
6575,181300
8582,130400
5022,174760
6248,65000
8211,130140
5132,84116
8763,82550
6511,150500
5898,118002
6023,50000
9398,80000
8985,82380
5006,40500
9170,186134
8824,15836
5692,40056
6446,76100
9053,9352
8741,50000
8684,129100
8381,10092
8746,35000
4951,62941
8909,39558
8881,102400
8902,158200
7795,58050
7581,40400
5758,118900
8775,49062
7791,78320
8737,67000
7393,89960
9019,94000
4605,27728
6683,16968
6067,35420
6199,28240
7919,334700
9213,44050
8919,123700
8003,74000
6584,132010
8722,19300
8938,19900
8307,8916
6662,83000
6763,144200
5778,99700
9135,159100
6459,124002
6699,101796
5657,30500
6124,43159
6963,87000
7110,118888
9514,78167
9580,39058
3144,240600
3171,229938
3202,44000
3258,136024
7990,56600
8865,10856
9464,26136
7567,145000
2758,65130
1687,125400
6891,16938
4594,15972
5505,126013
8399,142050
9158,65000
2383,52976
1398,24000
1763,116800
1920,46000
1694,20250
1538,86512
1685,30800
2213,6000
2161,25000
1631,34292
2061,15720
1564,62016
1815,35000
1833,27700
2317,14000
9416,82928
8321,42700
8501,88090
9311,105300
7839,38932
8213,28000
4997,90406
1391,129200
1843,50000
2514,594700
1426,129250
1773,123050
2692,149010
1383,109040
1827,146000
8084,151796
5838,104420
7708,60000
9532,98418
5744,40300
4994,85300
5036,31390
4952,92352
5503,51100
5404,-20000
5182,165000
6774,85000
5509,7300
1479,94250
2628,77500
4561,148888
6014,115004
7761,73400
5578,34886
8320,43000
7832,80010
8716,31600
3331,74400
6308,85100
204,9000
165,120028
991,38380
737,83500
934,42000
5243,59330
5134,82724
4808,24638
5783,11032
5263,9000
5923,42914
6168,177033
7081,56905
4506,32000
7445,148150
6761,41565
8517,69100
8302,81800
4689,9999
4887,20014
6792,40200
5289,19500
8532,53932
4840,50600
5500,55452
5730,10200
5922,26400
5238,74545
6155,52918
4928,49550
3482,12792
3739,70400
3736,67200
3691,37060
3726,65150
3787,42200
3838,46000
3769,197100
3767,222744
3496,82000
3647,9000
3551,91010
3664,32000
395,31200
44,106500
746,919000
322,115436
87,154010
1055,165000
4455,40000
4338,450100
3874,154102
1612,124504
1475,165002
1782,33000
2533,88223
2233,141123
1950,219500
1600,63600
2188,118000
982,240600
59,109852
89,19682
1523,15010
2113,42880
2688,48000
1437,94327
1767,44444
2867,62250
6081,106010
3590,70726
3501,85269
3802,55020
3554,171924
3459,45500
3814,9000
3790,270200
6125,57800
8760,61600
6941,144000
9459,44000
8818,82000
7994,62948
5809,134200
6658,69000
9016,86100
7241,122000
5099,70200
5112,86600
5372,146000
5265,75000
9299,105100
4803,17600
7934,97500
8756,132000
855,86000
6766,162338
6172,959209
6470,91300
8636,97002
1241,504
4858,16656
8130,20588
8739,178000
375,24000
790,22300
4990,10200
5350,43000
5690,56000
9430,29000
7249,43004
4993,45800
6059,33000
5548,61300
5137,52600
2214,24038
2132,69352
2391,79900
2165,41960
2436,150400
1790,82610
2105,101600
1587,49000
1891,217000
1412,43003
1985,100000
2862,109026
7273,98002
8662,144050
6173,129600
6028,113050
9002,102746
6236,210476
8001,134000
6833,135840
5445,24836
6789,196250
6841,100200
6900,102100
7675,99000
2432,58153
1849,105004
2098,23646
2117,35000
661,42050
1273,141700
964,91400
497,142002
4880,0
7362,205200
4933,3600
4708,42212
7657,124000
7949,341700
917,32368
223,23000
668,69992
3146,37334
3299,171130
3241,65000
3132,44000
3120,38050
3429,26000
8032,14772
9180,22850
9237,25888
8065,8760
8428,53213
6507,33000
8703,42210
8348,44933
9587,78467
7709,107500
713,144597
1206,176000
508,39000
1085,59530
676,79000
6402,49359
6031,27200
8584,105000
5274,21500
8115,105395
4058,8880
4349,47000
3938,34000
4348,19000
4341,61280
4200,35200
3982,45100
3921,102000
4501,76000
7726,109720
6458,230100
5831,78015
5104,146539
5722,207036
6011,62650
861,257700
9178,64568
5746,142000
6962,14601
9095,93000
3520,99432
3598,53000
3858,170000
3619,113500
3702,6200
3506,80000
3599,113227
3534,-60000
88,52914
221,72468
3548,147400
3514,196300
3495,260000
3497,181106
3503,201100
1605,55512
2153,93004
2291,167414
1650,32000
7844,240167
7530,92000
7198,120638
8983,12600
8817,131400
7978,320000
9373,22050
8711,18601
60,25200
2978,66620
3168,74000
2945,18010
2961,33750
2980,34330
4395,54000
4050,16200
4433,68200
5312,91204
8044,34000
8212,38815
9191,110068
4893,55904
8573,113000
9559,50000
7514,63963
7639,81026
6702,99636
8217,21620
5596,69200
7228,25560
5071,67016
8530,38400
8516,70000
4872,83500
7912,63801
8338,50000
8673,20000
4959,149000
5174,12720
5742,26510
9563,122480
7484,30537
9555,100658
5360,185600
4694,55410
9358,41000
458,313550
40,245000
256,69000
835,149929
724,112200
2387,30000
1433,17000
4722,80400
4579,99820
4888,72006
1925,71494
1926,12276
1457,21500
2485,24960
8995,121600
9091,150000
6923,120000
1190,38742
2224,56450
2327,70100
2475,40000
1380,31336
2406,78600
1678,120238
2152,72000
2974,10200
3134,32950
3365,51700
3270,57080
3092,131300
591,81697
6751,93562
5361,19000
7203,14150
6451,15000
5428,75650
6848,132602
7630,126002
9077,80000
4873,161144
4523,3230
7370,110020
5484,98100
8467,205026
5077,153037
9490,31020
8702,97000
7707,40020
4913,143700
5967,253200
6778,62412
6084,107000
5658,176600
5048,130100
7471,137012
9238,125200
253,41231
1028,26700
171,209644
696,87100
220,76050
3446,94300
3059,7200
2982,47200
121,12164
390,215000
1087,46000
201,26992
107,183438
3658,73450
3804,46800
3633,251425
3689,1363
3615,164000
3557,133500
5198,61200
9290,75775
5929,124606
3883,130102
4259,119631
3910,204500
4403,927000
4357,688100
1165,80475
639,99100
834,172500
1325,31070
1089,31400
315,86125
3515,42400
3552,55320
3839,40000
3660,50000
3755,60000
3796,25000
3677,138753
3465,31200
4282,130780
4069,149600
4431,131996
4313,166000
7366,20000
8718,210000
7470,243000
3083,91958
3100,32223
3065,166692
3099,40000
2952,20856
3157,160400
6462,246302
7310,94217
7660,11616
9014,196300
6577,39580
9189,96957
9005,162000
3069,74600
3381,330100
3127,95000
7343,65300
3452,141500
3703,27010
3659,73000
3701,17817
3789,25001
3868,23000
3613,146900
1035,155100
397,94553
7183,43718
5343,76400
7864,88000
6353,600
5851,53511
7640,92648
4028,30700
3926,11000
4399,143000
4170,82800
459,74100
1179,372000
902,52736
401,23000
876,111579
192,386900
1242,204300
553,225874
949,10000
143,36018
799,310500
504,176000
2142,166500
2446,34070
2796,55000
1909,32770
2403,46900
4382,16176
1648,0
1448,112300
2698,50000
576,31236
1114,162012
774,100000
6640,20865
8198,8400
8936,28900
6838,37300
6132,25800
9196,9274
688,49602
2,176650
9395,1102750
542,62356
444,61500
434,118010
4958,105450
6260,19000
8347,135000
5489,137122
8639,29000
4902,105500
6145,81680
149,72300
4359,33580
4281,52000
4428,68672
3412,14061
3085,86510
4855,67290
6148,175000
7958,57000
9086,24000
4596,18730
5217,29805
5446,110000
6486,13000
8654,63120
6656,60100
8407,88660
5978,6700
7299,145000
2954,38140
3027,35204
3142,26050
3071,76400
3053,8000
3150,30100
3304,21337
3318,82730
3041,70000
4832,15608
5890,10440
8830,96200
5639,38288
6057,50000
5916,152500
7072,155100
5123,585105
9396,150012
5971,190050
445,21650
547,125900
255,108500
630,157000
175,202010
847,45000
7121,51000
6870,71310
6213,379120
8973,26060
5991,180010
8754,153000
7562,55550
7216,46502
8207,226600
7632,205846
6316,74611
6752,150100
5157,758920
6535,170000
4682,24580
9454,700
4964,112000
5566,20950
6421,159000
9535,3500
9448,33364
6885,35456
9186,15500
8661,101000
5462,210300
7136,13145
8556,23584
1100,19248
108,162400
3754,177000
3828,39200
3758,109000
3784,142000
3671,102100
2824,23000
2419,12100
1737,62000
1250,57014
1314,73500
998,202276
887,90000
482,178050
3519,97300
3740,29000
3759,25000
3574,104041
1547,37300
1711,110000
2444,20000
5536,85646
8034,121000
8018,107100
6441,201066
9537,76516
2752,19290
2751,209100
1736,58000
5700,31490
5054,72300
6733,69000
7276,72500
6866,21960
4696,46805
2513,78400
2104,21864
1899,72906
1544,105000
1757,29000
1836,2400
4189,103400
3923,159779
4009,387200
4370,79847
4309,35000
1825,42136
2452,101800
7788,30501
8751,70200
7870,90278
8941,75050
5550,67300
7596,16900
8604,62600
7515,5714
8444,38867
3649,29448
3618,36000
3673,131900
3581,63012
3797,77100
3623,90683
3795,130002
3589,104760
3617,100000
3825,68500
3609,31000
3687,117000
6339,170920
8933,154200
8472,211000
6263,63104
8726,80400
845,43418
5122,91600
5458,113700
2538,32916
8120,11404
5377,10712
7519,40248
7938,35000
7762,105200
119,73200
298,68502
191,28000
207,0
531,47600
3852,28000
3558,108100
8221,39216
4847,46000
7911,50000
9340,108877
9538,71500
5810,87183
8114,119000
9542,127699
2282,70253
8259,8550
5076,222781
4988,81500
9227,98600
5776,47408
683,40788
1187,31707
858,32769
2223,90072
1579,144580
1707,50050
1722,63000
2307,26200
9468,14700
5946,46000
7011,105000
4987,170025
6384,20000
6942,79010
5366,48000
5116,120400
1115,226660
194,5640
268,56000
813,93600
1793,58626
2546,254969
2415,249450
1388,144000
6403,50680
7464,25500
6680,80206
8776,58394
7331,113472
8238,26300
7796,109000
5523,28098
8641,53501
6684,53250
8589,54800
126,51336
301,117100
585,143030
370,120944
4266,12000
4466,52000
4209,74052
4118,12000
4286,35000
4027,45000
4133,122527
4263,119154
4361,50000
4070,55320
563,80120
389,168550
4512,18881
5390,374410
5189,25501
6355,18000
9402,0
4977,53080
8241,170000
6299,22800
9028,350000
9009,99750
8843,15300
7099,42100
9397,59851
5477,68000
36,50089
189,252510
51,124608
2599,151800
4806,166850
9339,349020
2593,265000
2552,180516
2196,140020
2149,175100
1698,117200
2715,134852
1375,287500
7902,37672
7814,67218
9585,137000
8319,80000
5684,273350
5098,9604
5406,62532
8607,51933
8247,173010
739,23945
1192,57500
5326,44420
5391,12372
5344,360
9203,8000
6283,36005
5719,83000
4881,146704
4609,50
5467,159000
8149,41500
8339,39600
5254,118444
8774,438100
5069,26415
5617,114000
6542,185210
6238,128049
8707,40000
5771,114300
7799,88316
8329,100100
5162,138016
5438,80750
8883,23814
7664,47577
7076,85000
7738,44100
7578,59800
6920,135900
6127,68447
7577,265500
9541,164100
5147,111600
5966,57000
6098,27604
3559,75424
3577,25300
3775,28282
3844,97994
3782,105100
2773,28000
1845,112400
1841,92158
2707,105000
2049,75000
95,9167
1110,142826
1148,531000
399,76100
1222,21000
4684,150100
5133,0
5142,25000
5686,622580
4720,41656
8053,34010
7684,130850
7833,174020
5932,138000
7282,145600
1102,83500
15,23000
61,181000
314,107700
384,45300
46,650
1323,730000
6435,21348
5620,135050
5677,8400
5839,163750
6685,38000
8239,45700
5715,142592
8110,71002
6040,41000
2481,132000
8805,45440
8151,50000
8786,75000
4270,10801
4178,49750
3930,19492
4101,40000
4364,52000
4342,0
4120,42050
4229,28000
4145,44400
4088,56520
4268,56772
4265,13200
4267,26679
3925,47000
4106,41360
4280,95000
4278,40600
1295,2857
669,135000
231,117000
864,107224
918,95030
6747,60260
7334,141300
8519,87000
7205,65310
5807,18000
4890,19500
6251,92000
9126,79000
6902,80000
4531,39000
4525,9252
4651,9800
5225,29350
4658,42576
2494,32500
1527,119800
5894,20000
5285,124700
4875,179100
6202,42020
4585,12000
6170,53000
5959,94000
4549,209000
4787,229000
3449,22042
3517,46442
3466,65200
3801,127183
7223,21600
7863,120300
9264,74000
5261,199010
7162,122750
4948,16973
5862,77120
9301,118750
1593,12960
1596,97452
2053,72980
2781,112250
3377,212536
3166,120000
2990,87100
613,14600
1290,253300
803,40668
159,2100
358,20402
233,55000
5674,45138
3808,110600
1186,150062
168,62000
1271,20000
1306,26000
139,63200
1262,360
2447,165100
6193,174230
8966,76600
6141,285200
7759,267773
6562,32000
9568,15300
7851,52600
5565,248000
7736,90855
7105,94000
9465,29650
6679,157943
5903,229100
4789,120020
4778,98276
9284,67120
4633,90500
4437,197774
3986,73000
802,146050
596,380500
421,84600
1249,224800
943,221700
618,71270
456,392263
1101,49088
539,110000
4559,69500
4859,90000
9205,130000
7706,14000
6044,81073
6010,176500
7217,150212
4601,178020
9055,0
7559,114500
8292,71500
3550,145650
3870,69700
3484,112100
3750,167005
507,36550
5836,42000
7680,121000
8097,65360
6924,16000
6287,157060
6957,62316
4632,55979
7878,142000
6024,330000
9477,65400
9554,19305
7147,66200
6712,100000
9343,248050
9079,42100
9084,138850
6376,79000
9434,193500
6734,55000
4714,38010
9461,230200
9147,150000
8862,82200
8438,219000
1080,33700
557,146638
842,45774
3587,70786
3851,97000
3586,151010
1390,110950
2798,230020
6498,27503
5283,100450
7730,80626
9163,25050
5952,57230
8353,36976
5739,81723
6293,148738
6120,135000
1819,40100
1619,70400
1851,155060
1811,92500
1999,75000
1997,138820
2878,112400
1472,32700
2706,118960
1703,129200
2887,338560
1968,800100
1734,68800
2888,50500
4372,68460
3898,44000
6754,17650
7066,49676
8481,3470
5035,63480
8677,500
7113,88000
3707,48100
3684,309500
3779,34630
3778,37841
5442,49922
4627,180100
5874,87000
6182,122100
5799,135100
9333,58853
8691,12000
7518,25050
5120,25000
8162,76650
5525,28616
8701,147000
5062,248000
4662,165000
5729,222100
6652,88000
4853,18
7644,36000
6038,16000
6161,81000
5904,113974
7475,150686
5328,223000
6068,71754
6047,64000
6230,49100
3093,187510
3039,96005
3075,36000
3345,131500
3103,35000
3070,181110
3295,12000
3005,62000
3048,73500
3248,30366
8620,293000
7522,48200
7024,19300
5760,100000
7418,116150
6528,115605
7770,118000
5721,31000
6372,201908
6492,54900
7815,72725
3712,34124
3819,15300
2906,9432
3020,66060
3121,89000
3427,19150
3268,55000
3307,100720
3107,35000
3095,46000
1765,21557
1768,61005
2087,124000
2043,62000
2695,75000
2314,14700
1712,126100
5704,10050
5780,47900
5231,82000
6242,627502
6207,67000
5917,33652
6452,160000
9323,63002
1133,124100
535,129150
652,400500
5351,15048
5855,80100
5567,6480
5833,25200
7803,3425
8988,110000
8374,71200
6899,9100
9159,34300
9171,11300
7410,21295
7017,36002
9173,51888
8994,5000
4748,63000
5010,42887
6859,13040
6781,121100
5476,47983
4946,63260
5028,67800
8676,57000
4564,38400
1469,13050
2473,97020
2727,60050
2219,154238
1405,24100
1693,311138
1441,87226
740,94500
9403,120000
9521,73000
9144,72500
6218,251050
5183,114640
8682,92978
8932,237600
186,28000
8923,0
5587,0
8263,77509
7701,45600
8623,216169
3148,16272
2928,38782
3182,63100
3337,60000
3203,15900
3002,73640
2916,14574
1906,20579
1661,62500
2072,93980
2735,42000
1812,86000
5450,78186
6966,105800
5599,141600
305,87500
914,144750
240,210120
37,119000
819,108000
6108,144357
9122,40500
7566,120000
6497,97248
5490,112500
7556,182000
9155,48600
8529,150000
3340,60960
1756,139800
2590,210020
2749,167600
2033,90300
1889,103450
9440,44250
6143,144500
6019,73142
8257,410650
6004,103817
5840,209200
7993,50500
7119,181100
7446,237410
7723,173020
7646,153100
6849,0
4560,0
5996,23672
5636,41800
5944,59768
7618,102560
6986,28000
5417,61800
9572,138000
7769,118000
681,13920
4810,57207
3153,31200
3330,104006
1037,66050
280,42650
1144,130000
1062,63908
5074,22750
7997,18800
8002,90000
7621,105000
2594,48200
2791,237000
1970,10352
2606,127800
1135,59933
620,12000
8537,103340
8479,84000
4892,80000
9018,56000
1923,35189
1487,12300
2497,67300
1701,92548
2700,65000
2020,31342
1691,70000
2417,35000
2357,150000
1502,50000
1673,92000
1376,48180
7935,41032
6137,74360
9556,33522
6171,171010
6520,129100
5984,205032
9546,115000
9350,82000
9051,107315
705,28205
7995,28850
5024,38521
9478,42530
8158,25000
4553,39144
8581,4468
8248,128800
3017,21560
3091,110005
3374,50000
2902,62126
3025,87200
3411,35000
3074,80000
8483,73100
6937,125003
9510,120000
878,13800
363,3000
1329,17556
4876,79200
7086,140400
7051,20636
6363,56000
7138,51525
8322,71100
6805,143000
9201,93702
6509,89000
6054,74200
3220,46747
3067,308758
3238,65470
3149,83000
3406,72800
4086,128750
3955,105000
4024,70100
3889,30600
4104,141000
3911,129510
1572,11304
2440,170300
1642,109100
3653,129020
3641,69000
3591,133520
3836,95100
1200,44356
545,61700
6607,31310
5532,78000
5078,104500
5583,89010
6735,11188
6779,74080
7300,40000
6648,73000
7184,0
5335,38700
7069,11000
9000,18000
5044,68332
7096,34956
7378,4892
6045,9000
921,36320
478,67218
1181,25756
516,132980
5763,25500
8890,249401
8455,112595
6676,86010
6065,44000
6020,58415
7900,244000
7013,431000
7369,73130
5517,70000
6167,2200
7749,144008
7512,125000
6917,140100
5155,105000
7691,52972
8309,18600
8313,35500
8125,107450
5624,109052
5461,76000
8359,20000
5080,38152
4771,24168
5192,30000
6366,60200
6288,32500
7079,24422
9233,25000
7777,755000
5757,127112
5603,174420
102,14200
2091,36370
1974,110020
2003,177650
1943,135550
1713,20000
2503,363000
1880,85000
2012,123000
116,108150
506,123972
5516,48182
6748,13344
5767,244926
9305,600
5790,131050
5834,155292
5480,18000
5891,68004
1104,2414
1131,20000
188,140700
6915,129600
6244,72604
9446,97000
7573,107031
5634,73506
6016,182000
687,336450
685,191200
1024,228602
4918,13800
6606,99000
9066,46000
6901,75600
6628,159200
9501,85000
9415,60000
8854,45216
6454,20452
7114,40428
7012,40625
9099,50320
1934,247350
2341,36250
1735,45600
5580,125494
8889,60000
6974,55220
657,30000
376,25200
1900,201600
1444,210010
2625,73002
2127,55600
2220,90000
656,75704
707,124864
565,41688
412,94800
22,36500
132,212000
640,86000
1700,10500
1359,21800
2420,9252
1935,115050
1566,52930
1514,50000
1878,44772
4558,23184
4916,50
5140,13880
8135,121000
9406,4500
8904,88324
6391,11695
9560,80000
6723,9870
6447,32917
3800,33600
3620,5604
3538,83400
3565,204000
3571,111876
6872,8664
9551,18000
7579,82400
440,97120
3595,100542
1447,92700
2693,154200
1471,122100
5669,95715
7576,134650
8580,140100
6602,84000
7553,199600
6476,75000
9591,58880
6927,55772
8274,81000
7941,67050
3875,75850
4149,11800
3904,77600
4284,76000
4196,65000
4494,30654
3949,98505
3894,3600
4307,60800
6895,0
5899,145000
8409,51576
4871,202910
7612,159200
6425,175400
9545,117400
5339,23100
6694,57035
8028,52031
7598,56400
7794,95162
5384,129100
8047,54100
6216,148000
5735,68000
5943,60600
5812,102000
7239,176000
7412,99920
7213,130350
7365,40000
6688,27730
6471,58149
7527,67602
7931,60150
8685,81750
8448,115300
8148,32958
8000,30250
9039,32647
1429,34000
2324,9252
1604,37000
2031,25000
2875,50050
490,156300
17,12972
6501,132000
6629,70415
7244,157077
8948,133620
7760,70000
9265,12700
6840,53380
6907,48120
8389,56308
4999,22050
8891,100682
4597,109500
8493,90600
1022,52061
6387,86004
6903,148380
6477,77256
8055,29820
6295,105000
7022,18000
5627,164500
6371,39906
5745,61000
8083,84000
3860,116100
3523,86372
3510,505800
3718,151050
300,217950
768,158800
110,20500
73,214000
99,16728
235,9996
752,65000
264,30732
7,20000
1124,112020
952,45650
6821,52275
5644,115000
120,36338
487,62370
704,30100
391,76800
8328,74700
7287,56100
5947,80000
9184,63138
2109,6312
2687,37910
2277,101020
2748,35000
1464,13050
2121,102000
1897,82567
1831,92000
387,83369
1103,275030
5900,12000
7004,110000
9404,50000
5468,71264
386,208026
1938,14400
1959,25000
1512,12720
1753,131015
2719,56340
1539,82600
1213,156075
2813,46718
2206,208010
8304,19740
6814,22780
6398,129000
7291,220020
7030,188000
9296,63340
6836,52600
8717,71500
9235,120000
8454,226050
5250,38100
8133,65238
8669,124638
2263,60000
1893,72250
8345,33817
6627,36980
6992,126400
5086,116560
7750,96550
4685,31000
7907,88300
4670,77073
6819,107000
5298,166000
7481,60000
6844,47690
7666,77438
9527,87264
7204,39000
6981,97900
2993,8536
3160,59228
3368,101000
3421,100100
3130,74600
2989,52600
173,36579
7600,164800
9097,120100
4900,151000
6350,91305
6977,45093
9330,91100
975,26293
1338,51300
379,151238
895,78302
6804,46050
4961,182050
4775,92000
4992,118650
5553,76000
8908,107100
8209,76000
5141,142100
6214,57629
8638,200520
4167,12000
4163,99800
3951,197200
4269,26250
3967,95880
3948,19500
8007,353242
5269,49000
8296,90150
8978,118700
4731,69708
4747,73900
5551,144020
6110,79400
8955,32670
8772,112298
7629,95200
5136,56388
7377,67700
5591,131621
977,65040
309,16800
446,18000
7222,31434
6807,102800
7049,62600
7199,132500
9471,137700
5552,94400
4157,65620
4103,72788
3960,101412
4117,99350
4179,118700
4061,105004
4041,42400
4201,108800
4006,98026
4194,110000
4080,46976
4017,89006
4072,97505
4394,119006
4085,44020
4021,95040
4026,87200
4356,98300
4134,66800
4005,99500
4012,290000
4164,138630
7130,1004500
5907,77500
7747,20000
6503,40000
6344,26910
9562,95000
6564,140000
5950,103030
6572,509726
6709,104160
8579,941110
6340,41000
9212,107100
4981,78120
5379,165600
6465,216800
7043,38500
907,159388
5515,101362
9360,462100
9068,125000
6856,93400
5108,82000
5413,167759
5751,207000
7928,390000
5059,197188
5631,150100
7523,217200
407,51500
6650,43692
7201,21050
5629,126000
8912,135100
8119,102500
6707,41300
4074,13200
4076,18468
3937,78193
4495,122000
9123,56996
5508,21484
6397,30502
5720,156500
9579,63400
8349,110972
2871,41828
1870,180100
8424,14592
8799,0
5291,43006
8502,86499
8490,71168
9303,148000
7480,101100
7628,312016
9004,151000
3824,109200
3580,33050
6825,116000
6377,52000
8744,20580
7745,56000
6227,100000
8765,53709
5033,216000
5208,127122
5881,8614
9407,175500
6518,21000
6315,34000
6417,33648
9109,74300
9337,15000
4816,22500
1176,70056
3899,92750
4475,123200
3970,103100
3907,67064
1497,142096
2457,200120
1728,260000
4800,29452
8876,89700
4659,11448
5302,33756
7525,63200
5779,31632
8915,48700
4833,16920
6030,9000
6725,60002
6138,95500
4996,71600
8924,135000
6412,0
8606,18263
6815,1400
8186,16500
4715,23556
5001,37370
5276,26000
7961,154000
8563,42626
7134,60000
9112,0
23,60250
1145,93700
3869,40368
3516,63405
4911,157100
8736,58240
8226,60000
6728,7500
6978,15692
339,17472
43,7308
1107,24905
5885,21100
7550,30005
8851,155638
9116,105400
7986,250100
7756,202020
2667,165800
2137,301000
2723,116880
1884,67000
1521,223500
1643,235200
2484,381100
1886,305200
361,40800
3999,23200
3954,82500
4371,25000
3991,627000
3884,136000
4034,137500
1229,62321
